Macro-F1,Micro-F1
0.4939759036144578,0.9761904761904762
0.46835443037974683,0.8809523809523809
0.4814814814814815,0.9285714285714286
0.5543766578249336,0.6190476190476191
0.475,0.47619047619047616
1.0,1.0
1.0,1.0
1.0,1.0
-1.0,-1.0
0.5456730769230769,0.5714285714285714
0.4269005847953216,0.5
0.44,0.7857142857142857
0.391304347826087,0.6428571428571429
0.46317711503347536,0.5
0.5509622238061298,0.6428571428571429
0.46031746031746035,0.5952380952380952
0.3731343283582089,0.5952380952380952
0.4473684210526316,0.8095238095238095
0.5714285714285715,0.7619047619047619
0.5143031040779062,0.5476190476190477
0.6050156739811912,0.6428571428571429
0.4878048780487805,0.9523809523809523
0.4473684210526316,0.8095238095238095
1.0,1.0
1.0,1.0
0.6108339272986458,0.6904761904761905
0.4166666666666667,0.7142857142857143
1.0,1.0
0.4814814814814815,0.9285714285714286
0.4218623481781376,0.5952380952380952
0.46317711503347536,0.5
1.0,1.0
0.3571428571428571,0.42857142857142855
0.4445083381253594,0.4523809523809524
0.4457478005865102,0.5714285714285714
0.3968253968253968,0.5476190476190477
0.391304347826087,0.6428571428571429
0.505050505050505,0.6666666666666666
0.4642857142857143,0.5238095238095238
0.47619047619047616,0.47619047619047616
0.5238095238095237,0.6428571428571429
0.4107142857142857,0.47619047619047616
0.4878048780487805,0.9523809523809523
0.4683544303797469,0.8809523809523809
0.40203389830508474,0.5
0.4218623481781376,0.5952380952380952
0.47500000000000003,0.9047619047619048
0.49743589743589745,0.5
0.46153846153846156,0.8571428571428571
0.5456730769230769,0.5714285714285714
0.4312188168210977,0.5476190476190477
0.42186234817813767,0.5952380952380952
0.4312188168210977,0.5476190476190477
0.4589830508474576,0.5476190476190477
0.44,0.7857142857142857
0.4120511259890444,0.4523809523809524
0.4564705882352941,0.47619047619047616
0.2614861032331254,0.2619047619047619
0.46317711503347536,0.5
0.44574780058651026,0.5714285714285714
0.472463768115942,0.6904761904761905
0.4457478005865103,0.5714285714285714
0.44450833812535945,0.4523809523809524
0.391304347826087,0.6428571428571429
0.4447115384615385,0.47619047619047616
0.4939759036144578,0.9761904761904762
0.4939759036144578,0.9761904761904762
0.4473684210526316,0.8095238095238095
0.5644444444444445,0.8333333333333334
0.5333333333333333,0.5714285714285714
0.46153846153846156,0.8571428571428571
0.46317711503347536,0.5
0.4468832309043021,0.6428571428571429
0.44,0.7857142857142857
0.49281196089706725,0.5
0.6298305084745762,0.6904761904761905
0.42186234817813767,0.5952380952380952
